Model Name,embedding_type,N,L,activation,drop_rate,emb_dim,fit_batch_size,h,mask_prob,optimizer_kwargs,transformer_layer_kwargs,product_embeddings_location,early_stopping_patience,pred_batch_size,pred_seen,train_val_fraction,red_method,red_params,Best_NDCG@10,NDCG@10_mean,NDCG@10_std,Best_HitRate@10,HitRate@10_mean,HitRate@10_std,Best_MRR@10,MRR@10_mean,MRR@10_std,Best_Catalog coverage@10,Catalog coverage@10_mean,Catalog coverage@10_std,Best_Serendipity@10,Serendipity@10_mean,Serendipity@10_std,Best_Novelty@10,Novelty@10_mean,Novelty@10_std,Best_NDCG@20,NDCG@20_mean,NDCG@20_std,Best_HitRate@20,HitRate@20_mean,HitRate@20_std,Best_MRR@20,MRR@20_mean,MRR@20_std,Best_Catalog coverage@20,Catalog coverage@20_mean,Catalog coverage@20_std,Best_Serendipity@20,Serendipity@20_mean,Serendipity@20_std,Best_Novelty@20,Novelty@20_mean,Novelty@20_std
LLM2BERT4Rec,N/A,25,7,relu,0.2277061551836269,640,96,9,0.28954707396082974,"{'clipnorm': 25, 'learning_rate': 1.9203711273019946e-05, 'weight_decay': 0.018351706645275447}",{'layout': 'FDRN'},../yelp/embeddings/meta+geo_no_neighbor_embeddings.csv.gz,10,1000,False,0.1,PCA,{},0.03088527668414076,0.028003186780032784,0.002672922428171376,0.056480811006517015,0.05532223026792179,0.0020275162925416355,0.023147477673183686,0.019877073204372264,0.0030471540930846618,0.16818345108370256,0.16436354927553587,0.02202900678417568,0.05503258508327299,0.054018826937002176,0.001865908577367868,13.286347713914894,12.997636291853757,0.3526517246207959,0.04035333161183668,0.03802422302102707,0.001638800531443891,0.09485879797248371,0.09543808834178133,0.0034997960821418032,0.02562247930539517,0.022562476021281166,0.0027138852270855315,0.26751287270985513,0.260795114357562,0.029032460464078657,0.09196234612599566,0.09167270094134686,0.0033214612429195395,13.319630692953483,13.069032444652999,0.30033617433813015
