Model Name,embedding_type,N,L,activation,drop_rate,emb_dim,fit_batch_size,h,mask_prob,optimizer_kwargs,transformer_layer_kwargs,product_embeddings_location,early_stopping_patience,pred_batch_size,pred_seen,train_val_fraction,red_method,red_params,Best_NDCG@10,NDCG@10_mean,NDCG@10_std,Best_HitRate@10,HitRate@10_mean,HitRate@10_std,Best_MRR@10,MRR@10_mean,MRR@10_std,Best_Catalog coverage@10,Catalog coverage@10_mean,Catalog coverage@10_std,Best_Serendipity@10,Serendipity@10_mean,Serendipity@10_std,Best_Novelty@10,Novelty@10_mean,Novelty@10_std,Best_NDCG@20,NDCG@20_mean,NDCG@20_std,Best_HitRate@20,HitRate@20_mean,HitRate@20_std,Best_MRR@20,MRR@20_mean,MRR@20_std,Best_Catalog coverage@20,Catalog coverage@20_mean,Catalog coverage@20_std,Best_Serendipity@20,Serendipity@20_mean,Serendipity@20_std,Best_Novelty@20,Novelty@20_mean,Novelty@20_std
LLM2BERT4Rec,N/A,25,6,relu,0.12825269570461223,192,224,9,0.15390673288736023,"{'clipnorm': 14, 'learning_rate': 0.00014914090794587476, 'weight_decay': 0.04340716572184399}",{'layout': 'FDRN'},../yelp/embeddings/review_summary_no_rating_embeddings_deepseek.csv.gz,10,1000,False,0.1,PCA,{},0.027619706385808837,0.024926347068711198,0.002280755663620445,0.05213613323678494,0.04866039102099927,0.004207339332754221,0.02016223578497293,0.017756111858211788,0.0019152709175955685,0.1997365584959885,0.1766016045982517,0.02557855995767691,0.05068790731354091,0.04764663287472846,0.0038697724014156083,13.434773752517808,13.2643022028935,0.18792584589334144,0.035435015304179876,0.03304024060055012,0.0021259587668606933,0.0832729905865315,0.08110065170166546,0.004440176601522342,0.022280391160964082,0.019938348507833086,0.0018607655462464538,0.3052927793078673,0.27324871272901446,0.034691375913924814,0.07892831281679942,0.07704561911658218,0.0038480319349996884,13.44417757029946,13.296164719033547,0.16259538542061164
