Model Name,embedding_type,N,L,activation,drop_rate,emb_dim,fit_batch_size,h,mask_prob,optimizer_kwargs,transformer_layer_kwargs,product_embeddings_location,early_stopping_patience,pred_batch_size,pred_seen,train_val_fraction,red_method,red_params,Best_NDCG@10,NDCG@10_mean,NDCG@10_std,Best_HitRate@10,HitRate@10_mean,HitRate@10_std,Best_MRR@10,MRR@10_mean,MRR@10_std,Best_Catalog coverage@10,Catalog coverage@10_mean,Catalog coverage@10_std,Best_Serendipity@10,Serendipity@10_mean,Serendipity@10_std,Best_Novelty@10,Novelty@10_mean,Novelty@10_std,Best_NDCG@20,NDCG@20_mean,NDCG@20_std,Best_HitRate@20,HitRate@20_mean,HitRate@20_std,Best_MRR@20,MRR@20_mean,MRR@20_std,Best_Catalog coverage@20,Catalog coverage@20_mean,Catalog coverage@20_std,Best_Serendipity@20,Serendipity@20_mean,Serendipity@20_std,Best_Novelty@20,Novelty@20_mean,Novelty@20_std
LLM2BERT4Rec,N/A,25,6,relu,0.15716088145639173,384,192,6,0.13741738312681248,"{'clipnorm': 49, 'learning_rate': 0.00011158812250444314, 'weight_decay': 0.010666384879853363}",{'layout': 'FDRN'},../yelp/embeddings/geo_no_neighbor_embeddings_openai.csv.gz,10,1000,False,0.1,PCA,{},0.027636771123626867,0.02575887339340066,0.0013499064964992834,0.056480811006517015,0.05199131064446054,0.004207339332754221,0.018921473972161876,0.017945817960300217,0.0007362473576965357,0.1477068614537181,0.13132558974973058,0.029961804685892893,0.056480811006517015,0.051122375090514115,0.004661398099762803,13.101889364400364,12.919698147441142,0.42073655339021987,0.03488731946553105,0.03338706898568033,0.0010139043881849748,0.08544532947139753,0.08240405503258509,0.002262201209531253,0.020874028087134757,0.020007363896192377,0.000792485526295272,0.23093042749371331,0.20899293497784693,0.043514379104012416,0.08037653874004344,0.07762490948587979,0.0024405937069301494,13.152699134590975,12.99066773241052,0.3704334485219716
