Model Name,embedding_type,N,L,activation,drop_rate,emb_dim,fit_batch_size,h,mask_prob,optimizer_kwargs,transformer_layer_kwargs,product_embeddings_location,early_stopping_patience,pred_batch_size,pred_seen,train_val_fraction,red_method,red_params,Best_NDCG@10,NDCG@10_mean,NDCG@10_std,Best_HitRate@10,HitRate@10_mean,HitRate@10_std,Best_MRR@10,MRR@10_mean,MRR@10_std,Best_Catalog coverage@10,Catalog coverage@10_mean,Catalog coverage@10_std,Best_Serendipity@10,Serendipity@10_mean,Serendipity@10_std,Best_Novelty@10,Novelty@10_mean,Novelty@10_std,Best_NDCG@20,NDCG@20_mean,NDCG@20_std,Best_HitRate@20,HitRate@20_mean,HitRate@20_std,Best_MRR@20,MRR@20_mean,MRR@20_std,Best_Catalog coverage@20,Catalog coverage@20_mean,Catalog coverage@20_std,Best_Serendipity@20,Serendipity@20_mean,Serendipity@20_std,Best_Novelty@20,Novelty@20_mean,Novelty@20_std
LLM2BERT4Rec,N/A,25,8,relu,0.13094899974328833,128,96,10,0.15131412878059927,"{'clipnorm': 45, 'learning_rate': 0.00011678733456568815, 'weight_decay': 0.021366149486251897}",{'layout': 'FDRN'},../yelp/embeddings/geo_embeddings_openai.csv.gz,10,1000,False,0.1,PCA,{},0.024902275294440255,0.02183632772332325,0.0027359640069186167,0.05213613323678494,0.044605358435915995,0.005620161596504635,0.016723561256508396,0.015070342401986136,0.002065814536385292,0.18452879894623397,0.17988264878457672,0.04022020554703219,0.05141202027516292,0.04344677769732078,0.005321121816328409,13.197851320655786,13.065051941392923,0.3682596386147019,0.03282851002673539,0.029721699357588883,0.002710535661570033,0.0832729905865315,0.07588703837798697,0.006319311869448637,0.018925227958425064,0.01722118440703035,0.002010338346489128,0.2884085738234942,0.2799305472398515,0.05578671212735644,0.0782041998551774,0.0724112961622013,0.005037661732346441,13.246309407514103,13.130620758602324,0.3140146702370947
