Model Name,embedding_type,N,L,activation,drop_rate,emb_dim,fit_batch_size,h,mask_prob,optimizer_kwargs,transformer_layer_kwargs,product_embeddings_location,early_stopping_patience,pred_batch_size,pred_seen,train_val_fraction,red_method,red_params,Best_NDCG@10,NDCG@10_mean,NDCG@10_std,Best_HitRate@10,HitRate@10_mean,HitRate@10_std,Best_MRR@10,MRR@10_mean,MRR@10_std,Best_Catalog coverage@10,Catalog coverage@10_mean,Catalog coverage@10_std,Best_Serendipity@10,Serendipity@10_mean,Serendipity@10_std,Best_Novelty@10,Novelty@10_mean,Novelty@10_std,Best_NDCG@20,NDCG@20_mean,NDCG@20_std,Best_HitRate@20,HitRate@20_mean,HitRate@20_std,Best_MRR@20,MRR@20_mean,MRR@20_std,Best_Catalog coverage@20,Catalog coverage@20_mean,Catalog coverage@20_std,Best_Serendipity@20,Serendipity@20_mean,Serendipity@20_std,Best_Novelty@20,Novelty@20_mean,Novelty@20_std
LLM2BERT4Rec,N/A,25,9,relu,0.2114116576742054,160,256,8,0.17981856587582784,"{'clipnorm': 20, 'learning_rate': 0.0001116640835093072, 'weight_decay': 0.03933356109972018}",{'layout': 'FDRN'},../yelp/embeddings/product_embeddings_openai.csv.gz,10,1000,False,0.1,PCA,{},0.031246767336060154,0.02571642377514329,0.0037608243125551656,0.05865314989138305,0.05112237509051413,0.005785658031987885,0.023114145489236,0.018139949197154122,0.0033128560935417645,0.19380912465572986,0.19128248113998322,0.021618088411646877,0.05792903692976104,0.050398262128892105,0.005468850858363274,13.048540489323365,13.07682633414123,0.21149313841755418,0.03924442606982747,0.03421557644305071,0.0038028887518669987,0.09051412020275162,0.08515568428674873,0.008464381866011561,0.025278285999389295,0.020417874260358394,0.0032282445767824585,0.3034965872350617,0.29937732008142737,0.030259363402506456,0.08616944243301955,0.08124547429398986,0.007911079092685106,13.122613339542678,13.1447408272681,0.17755662527525493
